num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2025S048554;26/04/2025;16:50:00;CALL. GALICIA / CTRA. BOADILLA DEL MONTE;39;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;434424;4472494;N;
2025S048769;27/04/2025;11:30:00;CALL. CASTILLO DE CANDANCHU / CALL. PUERTO DE SOMPORT;2;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442746;4482979;N;
2025S048770;27/04/2025;10:40:00;AVDA. LOS ROSALES, 42;42;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442098;4467984;N;
2025S048770;27/04/2025;10:40:00;AVDA. LOS ROSALES, 42;42;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442098;4467984;N;
2025S048774;27/04/2025;13:45:00;CALL. NIEREMBERG, 10;10;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;;;442993;4477699;N;
2025S048788;27/04/2025;16:30:00;CALL. ATOCHA / PLAZA. EMPERADOR CARLOS V;1;1;CENTRO;Colisión lateral;;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441251;4473363;N;
2025S048791;27/04/2025;16:18:00;CALL. OLIVAR / CALL. SAN CARLOS;32;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;440469;4473547;N;
2025S048799;27/04/2025;16:05:00;AVDA. ENTREVIAS / AVDA. BUENOS AIRES;140;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;444573;4469793;N;
2025S048875;27/04/2025;22:55:00;CALL. HERMANOS GARCIA NOBLEJAS / CALL. GANDHI;77;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446605;4475248;N;
2025S048928;28/04/2025;7:10:00;PLAZA. CORREGIDOR ALONSO DE AGUILAR / AVDA. MORATALAZ;6;14;MORATALAZ;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;444146;4473109;N;
2025S049016;29/04/2025;8:33:00;CALL. SERRANO, 35;35;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441694;4475518;N;
2025S049118;28/04/2025;14:42:00;CMNO. PERALES, 23;23;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;442064;4468874;N;
2025S049146;27/04/2025;22:00:00;CALL. ALCALA, 69;69;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;441485;4474599;N;
2025S049202;29/04/2025;17:45:00;CUSTA. VEGA, 1;1;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439239;4474002;N;
2025S049261;29/04/2025;16:45:00;FAROLA MANZANARES 60/16;1A;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441224;4470550;S;
2025S049437;29/04/2025;23:50:00;CALL. PUERTO ALTO / CALL. MONTE PERDIDO;31;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443307;4471638;N;
2025S049861;30/04/2025;20:40:00;AVDA. LAS FUERZAS ARMADAS, 116;116;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446384;4481914;N;
2025S049866;30/04/2025;17:05:00;AVDA. VEINTICINCO DE SEPTIEMBRE, FAROLA 160;3;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;1;Atención en urgencias sin posterior ingreso;446933;4477371;N;
2025S050158;01/05/2025;8:30:00;CALL. FRANCISCO VILLAESPESA / CALL. JOSE MARIA PEREDA;4;15;CIUDAD LINEAL;Caída;Nublado;Bicicleta;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;445076;4475561;N;
2025S050178;01/05/2025;8:35:00;CALL. LA RIOJA, 9;9;21;BARAJAS;Caída;Nublado;Bicicleta;Conductor;Más de 74 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;450020;4478594;N;
2025S050247;01/05/2025;11:15:00;CALL. CASTILLA / CALL. GOIRI;8;6;TETUÁN;Colisión fronto-lateral;;Bicicleta;Conductor;De 18 a 20 años;Hombre;;;440311;4478264;N;
2025S050294;01/05/2025;17:44:00;PSAJE. MONTSERRAT / PQUE. MADRID RIO;5A;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439591;4472086;N;
2025S050294;01/05/2025;17:44:00;PSAJE. MONTSERRAT / PQUE. MADRID RIO;5A;11;CARABANCHEL;Caída;Despejado;Bicicleta;Peatón;De 6 a 9 años;Mujer;14;Sin asistencia sanitaria;439591;4472086;N;
2025S050314;01/05/2025;18:46:00;CALL. SAN EPIFANIO, 9;9;2;ARGANZUELA;Otro;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;438803;4472572;N;
2025S050314;01/05/2025;18:46:00;CALL. SAN EPIFANIO, 9;9;2;ARGANZUELA;Otro;Despejado;Bicicleta;Pasajero;De 6 a 9 años;Mujer;1;Atención en urgencias sin posterior ingreso;438803;4472572;N;
2025S050315;01/05/2025;19:44:00;CALL. GOYA / CALL. PRINCIPE DE VERGARA;69;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442333;4475153;N;
2025S050322;01/05/2025;21:06:00;CALL. PARROCO EUSEBIO CUENCA, 58;58;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;441643;4471773;N;
2025S050516;02/05/2025;7:20:00;PASEO. ACACIAS / CALL. LAUREL;8;2;ARGANZUELA;Alcance;LLuvia intensa;Bicicleta;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;440124;4472859;N;
2025S050630;02/05/2025;16:30:00;RONDA. VALENCIA / CALL. FRAY LUIS DE LEON;1;2;ARGANZUELA;Colisión lateral;Nublado;Bicicleta;Conductor;De 18 a 20 años;Hombre;;;440644;4473034;N;
2025S050708;02/05/2025;19:45:00;AVDA. CARABANCHEL ALTO / AVDA. PESETA;53;11;CARABANCHEL;Otro;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436025;4468252;N;
2025S050711;02/05/2025;21:15:00;CALL. PRINCESA, 14;14;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;;;439539;4475267;N;
2025S050716;02/05/2025;21:15:00;CALL. EL SALVADOR / CALL. CONCEPCION JERONIMA;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440069;4473943;N;
2025S050719;02/05/2025;21:48:00;PLAZA. COLON / PASEO. RECOLETOS;1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441412;4475139;N;
2025S051122;03/05/2025;13:00:00;CALL. MARIA DE LAS MERCEDES DE BORBON / CALL. JOSEFINA ALDECOA;122;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;447975;4482641;N;
2025S051122;03/05/2025;13:00:00;CALL. MARIA DE LAS MERCEDES DE BORBON / CALL. JOSEFINA ALDECOA;122;16;HORTALEZA;Caída;Despejado;Bicicleta;Peatón;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;447975;4482641;N;
2025S051130;03/05/2025;14:55:00;CTRA. M-301, +00010;10;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;442887;4466328;N;
2025S051217;03/05/2025;21:39:00;CALL. MORATIN, 49;49;1;CENTRO;Colisión frontal;Nublado;Bicicleta;Conductor;De 21 a 24 años;Hombre;;;441111;4473787;N;
2025S051584;04/05/2025;12:00:00;CALL. ARROYO FONTARRON, 24;24;14;MORATALAZ;Caída;Nublado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446327;4471743;N;
2025S051588;04/05/2025;11:23:00;CALL. AYALA / CALL. CLAUDIO COELLO;17;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441791;4475470;N;
2025S051591;04/05/2025;12:16:00;CALL. ALCANTARA, 4;4;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;442809;4475277;S;
2025S051703;05/05/2025;0:20:00;CALL. AZCONA, 46;46;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;443284;4476214;N;
2025S051714;04/05/2025;23:24:00;CALL. PEÑA AMBOTE / CALL. VILLAR DEL POZO;22;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447110;4469616;N;
2025S051831;05/05/2025;12:35:00;CALL. EMBAJADORES / CALL. SANTA CATALINA;322;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442526;4468976;N;
2025S052080;05/05/2025;21:23:00;CALL. MOTA DEL CUERVO / CALL. LAS PEDROÑERAS;72;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446562;4479581;N;
2025S052305;06/05/2025;11:45:00;PASEO. PLATANOS, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436345;4474181;N;
2025S052405;06/05/2025;14:00:00;CALL. MENDEZ ALVARO, 44;44;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441983;4472209;N;
2025S052535;06/05/2025;17:50:00;CTRA. ZARZON, 6;6;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;435177;4473176;N;
2025S052551;06/05/2025;18:48:00;CALL. DOLORES FOLGUERAS, 10;10;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;1;Atención en urgencias sin posterior ingreso;444142;4471603;N;
2025S052663;06/05/2025;21:15:00;CALL. SOFIA, 64A;64A;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;448970;4475626;N;
2025S053063;07/05/2025;12:20:00;CTRA. GARABITAS / CMNO. ESTANQUE REPARTIDOR;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;435631;4476133;N;
2025S053073;07/05/2025;12:45:00;CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN / CALL. ALHAMBRA;122A;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436806;4472511;N;
2025S053185;07/05/2025;18:20:00;CALL. MARQUES DE VIANA, 24;24;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440537;4479291;N;
2025S053398;08/05/2025;1:20:00;PASEO. PRADO / CALL. CLAUDIO MOYANO;48;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;441279;4473473;N;
2025S053571;08/05/2025;11:00:00;GTA. GENERAL ALVAREZ DE CASTRO / CALL. GARCIA DE PAREDES;2;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440390;4476522;N;
2025S053597;08/05/2025;13:40:00;CALL. PONZANO / CALL. RIOS ROSAS;61;7;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440714;4477047;N;
2025S054009;09/05/2025;1:00:00;PASEO. CASTELLANA, 63;63;7;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441304;4477089;S;
2025S054094;09/05/2025;9:09:00;PQUE. MADRID RIO, +00280E;+00280E;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438584;4473828;N;
2025S054095;09/05/2025;10:00:00;PLAZA. SAGRADOS CORAZONES, 2;2;5;CHAMARTÍN;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441842;4478127;N;
2025S054140;08/05/2025;13:40:00;CALL. NICOLASA GOMEZ / CALL. BOLTAÑA;13;20;SAN BLAS-CANILLEJAS;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Mujer;2;Ingreso inferior o igual a 24 horas;447860;4477205;N;
2025S054163;09/05/2025;13:14:00;AVDA. POBLADOS, 126;126;12;USERA;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;438952;4469493;N;
2025S054218;08/05/2025;21:25:00;CALL. TOLEDO, 86;86;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439724;4473384;N;
2025S054405;09/05/2025;18:05:00;CTRA. PARTICULAR DEL TIRO DE PICHON, 3;3;8;FUENCARRAL-EL PARDO;Caída;Nublado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;436857;4482414;N;
2025S054411;09/05/2025;22:45:00;CALL. MATAELPINO / CALL. QUINTILIANO;4;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;;;442780;4476781;N;
2025S054711;10/05/2025;9:50:00;AVDA. MANZANARES, 210;210;12;USERA;Caída;Nublado;Bicicleta;Conductor;De 35 a 39 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;440571;4471354;N;
2025S054786;09/05/2025;20:30:00;CALL. SANTA FE, 2;2;9;MONCLOA-ARAVACA;Atropello a persona;Nublado;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;437635;4475911;N;
2025S054786;09/05/2025;20:30:00;CALL. SANTA FE, 2;2;9;MONCLOA-ARAVACA;Atropello a persona;Nublado;Bicicleta;Peatón;De 6 a 9 años;Mujer;2;Ingreso inferior o igual a 24 horas;437635;4475911;N;
2025S054804;10/05/2025;20:00:00;AVDA. MIGUEL DELIBES / CALL. LA RODA;1;19;VICÁLVARO;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;451892;4473283;N;
2025S054972;10/05/2025;13:50:00;CALL. ALCALA, 582;582;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;448020;4477456;N;
2025S055096;10/05/2025;21:50:00;AVDA. BRASILIA / AVDA. BADAJOZ;4;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;443941;4476892;N;
2025S055158;11/05/2025;17:30:00;CALL. SAN RESTITUTO, 76;76;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;439253;4479725;N;
2025S055419;12/05/2025;16:25:00;CALL. PRINCIPE DE VERGARA, 80;80;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442389;4476289;N;
2025S055429;12/05/2025;17:00:00;CALL. MIRTO / CALL. MULLER;2;6;TETUÁN;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;440815;4479696;N;
2025S056024;13/05/2025;12:35:00;ANILLO VERDE CICLIST KM 49;7;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;436646;4478615;N;
2025S056024;13/05/2025;12:35:00;ANILLO VERDE CICLIST KM 49;7;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;436646;4478615;N;
2025S056350;13/05/2025;22:27:00;GTA. MARIANO SALVADOR MAELLA / AVDA. MONFORTE DE LEMOS;1;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438890;4480816;N;
2025S056488;14/05/2025;11:15:00;CUSTA. VEGA / CUSTA. VEGA;3;1;CENTRO;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Mujer;;;439239;4474001;N;
2025S056675;14/05/2025;19:40:00;PASEO. RUPERTO CHAPI / AVDA. SENECA;0;9;MONCLOA-ARAVACA;Colisión lateral;Lluvia débil;Bicicleta;Conductor;De 60 a 64 años;Hombre;;;437803;4476204;N;
2025S057136;15/05/2025;14:15:00;GTA. JOSE PAZ MAROTO, 0;0;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;448419;4482887;N;
2025S057486;16/05/2025;14:20:00;AVDA. POBLADOS / CALL. PILAR;15;10;LATINA;Colisión lateral;;Bicicleta;Conductor;De 50 a 54 años;Hombre;;;434613;4471633;N;
2025S057524;16/05/2025;18:10:00;CALL. JACOMETREZO / PLAZA. SANTO DOMINGO;15;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;;;439931;4474642;N;
2025S057532;16/05/2025;18:00:00;CALL. JOAQUIN TURINA / CALL. RICARDO BELLVER;86;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;2;Ingreso inferior o igual a 24 horas;435412;4469374;N;
2025S057563;16/05/2025;20:16:00;CALL. ATOCHA, 112;112;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441150;4473470;N;
2025S058075;17/05/2025;18:40:00;PQUE. MADRID RIO, +00400E;+00400E;11;CARABANCHEL;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438669;4472663;N;
2025S058232;18/05/2025;2:40:00;CALL. GONZALEZ DAVILA, 10;10;18;VILLA DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;445691;4469908;S;
2025S058464;18/05/2025;18:10:00;AVDA. AMERICA, 4;4;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442629;4476597;N;
2025S058466;18/05/2025;17:30:00;CALL. CARAMUEL / PASEO. OLIVOS;70;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;438032;4473150;N;
2025S058583;19/05/2025;8:00:00;CALL. BRAVO MURILLO / CALL. SAN ENRIQUE;202;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440470;4478651;N;
2025S058615;19/05/2025;9:32:00;PASEO. MORET, 2;2;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;;;438935;4476266;N;
2025S058745;19/05/2025;14:20:00;CALL. ALEJANDRO SANCHEZ / CALL. CAMINO VIEJO DE LEGANES;22;11;CARABANCHEL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;438447;4471366;N;
2025S058787;19/05/2025;19:00:00;RONDA. ATOCHA, 2;2;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;;;441079;4473206;N;
2025S058802;19/05/2025;18:13:00;CALL. APODACA, 11;11;1;CENTRO;Alcance;;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;;;440659;4475429;N;
2025S059041;20/05/2025;9:00:00;CALL. LAGASCA / CALL. VILLANUEVA;22;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441832;4474867;N;
2025S059103;20/05/2025;11:45:00;PASEO. GIGANTES Y CABEZUDOS, 46;46;17;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441127;4467483;N;
2025S059103;20/05/2025;11:45:00;PASEO. GIGANTES Y CABEZUDOS, 46;46;17;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peatón;De 65 a 69 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441127;4467483;N;
2025S059133;20/05/2025;13:24:00;CALL. TENIENTE MUÑOZ DIAZ, 13;13;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;444262;4471355;N;
2025S059608;21/05/2025;8:54:00;CALL. EDGAR NEVILLE, 37;37;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440932;4478123;N;
2025S059684;21/05/2025;12:00:00;CALL. SANTA JULIANA / CALL. MARIA IGNACIA;60;6;TETUÁN;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439929;4478209;N;
2025S059757;21/05/2025;16:15:00;CALL. VIZCAYA / CALL. BATALLA DEL SALADO;1;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;;;440973;4472922;N;
2025S059790;21/05/2025;14:30:00;CALL. GRAN VIA / CALL. SAN BERNARDO;49;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;439963;4474762;N;
2025S059970;21/05/2025;20:10:00;CALL. JOSE DEL HIERRO, 1;1;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;444777;4476332;N;
2025S060051;21/05/2025;22:33:00;PASEO. INFANTA ISABEL, 9;9;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441500;4473208;N;
2025S060157;21/05/2025;23:30:00;CALL. VIRGEN DE LA ALEGRIA, 2;2;15;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;444081;4475904;N;
2025S060438;22/05/2025;18:00:00;CMNO. RONDA, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;1;Atención en urgencias sin posterior ingreso;433871;4473875;N;
2025S060606;22/05/2025;21:25:00;CALL. BRAVO MURILLO, 119;119;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;440325;4477842;S;
2025S060609;22/05/2025;22:25:00;AVDA. POBLADOS / CALL. SECOYA;83;11;CARABANCHEL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437011;4469430;N;
